72
72
71
72
71
77
73
73
73
74
72
76
73
71
71
70
74
73
78
73
71
71
71
68
67
68
66
70
72
71
71
70
69
69
71
70
72
70
71
73
74
76
73
75
75
73
71
71
73
72
74
69
73
73
72
71
71
73
76
73
71
72
73
71
73
72
74
72
70
73
73
68
